userid,tweetid,engagement
468601677,422866864734482432,0
468478772,427624684235288576,0
468478772,427453445222969345,0
468478772,422220885932900352,0
468478772,421109357724831744,0
468398011,430299316620886016,0
468398011,427987641477644289,0
468398011,427987444173406208,0
468058620,427993745553129472,0
468019322,423203895373221888,0
468019322,422835026339049472,0
467574884,421135638801690624,0
467226939,430598710985515008,0
467226939,428327187255922688,0
467226939,424294609515450368,0
467226939,421637003101601792,0
466861888,424682511722360832,1
466804674,431845341348913153,0
466804674,431845212344692737,0
466804674,430539220088664064,0
466703492,432934374368362496,0
466703492,430731785165897728,0
466703492,427419949972606976,0
466703492,424910088521125889,0
466703492,424281117710372864,0
466703492,423168776977547264,0
466555328,422146457597411329,0
466435738,427396817957822465,0
466435738,426912385077506048,0
466435738,426701772631965698,0
466435738,425955046384074752,0
466435738,425217815470039041,0
466435738,424901964376207360,0
466435738,423888397951070208,0
466435738,423821658622021632,0
466435738,423713271305482240,0
466435738,423566749855121408,0
466435738,422251171756388352,0
466435738,421953460364664832,0
466435738,421875493601042432,0
466435738,421571331071934464,0
466435738,421551343002984448,0
466388631,432088759685750784,0
465832515,427567253039874048,0
465060371,431771152977895424,0
465060371,425577829409890304,0
465060371,425577687566921728,0
465060371,424715256024162304,0
465060371,422000319434723328,0
465060371,421957457485651968,0
465060371,421940518499545088,0
465060371,421903710986321921,0
465060371,421878390442819584,0
465045526,432611687846645760,1
464949737,430070354938056704,0
464949737,428296591460802560,0
464949737,422102392348618752,0
464890459,423221535995092992,0
464819673,433080117087059968,0
464819673,433019105860268032,0
464590256,428651552686243840,0
464476516,427060322911141888,0
464090092,427461270905061376,0
464090092,426472235516571648,0
464073036,428234013548224512,0
464015934,422482575844999169,0
463590148,427497150164242432,0
463207642,426498624345088000,0
462904479,432562235932946432,0
462904479,424676806487449600,0
462904479,422495283541737474,0
462828089,428640024729767936,0
462729889,431570703755005952,0
462729889,431510319220154368,0
462729889,427603590912696321,0
462729889,425384809721237504,0
462729889,425002615660105728,0
462729889,425002507979726848,0
462729889,422476252243836928,0
462729889,422321426239340544,0
462504972,433245288846086144,6
462504972,424963392311681024,1
462504972,431103886938894338,0
462504972,427879496772255744,0
462504972,425021286939918336,0
462504972,422980733645250560,0
462504972,422594731487797248,0
462504972,422525791420022784,0
462504972,422400783007887360,0
462504972,422023870141710336,0
462504972,421675205371502592,0
462504972,421348102394892288,0
462414019,426487903569846273,0
462147307,429167958632706048,0
461995322,433179468387995648,0
461995322,430984521828163584,0
461509440,425362187008622592,0
461058753,427198560497844224,0
461058753,425282492883824640,0
461058753,423796963717677056,0
461058753,423796549823766528,0
460954846,431068963699564544,1
460954846,429803422582571009,0
460954846,425833783154061312,0
460954846,425833670952235008,0
460954846,425833574785232896,0
460947291,421396116094328832,0
460696326,426545019533918208,0
460623090,424703956695392257,0
460312872,428159659782860800,1
460141097,432794185457233920,0
460067196,426343701032730624,0
459511913,428687721608273920,0
459511913,428687628138205184,0
459511913,428687490304991232,0
459511913,428687343454011392,0
459511913,428686528848887809,0
458723664,425756837171195905,0
458543836,430474617741144064,0
458543836,430088889660104705,0
458543836,427925886307139584,0
458543836,424329902092197888,0
458543836,422700685491437569,0
458496609,430711279930445825,0
458496609,430711217116561409,0
458424351,433198852191973376,0
458424351,431103291662290945,0
458424351,430679574490271744,0
458424351,429668338579415040,0
458424351,429492077089394688,0
458303572,424341439494258688,0
458303572,423058218160758784,0
457819149,430824694674382848,0
457819149,430038994970492928,0
457819149,430011121786183680,0
457819149,429034558411907072,0
457819149,428652904111931392,0
457819149,426502510619394048,0
457819149,426113701381697537,0
457819149,425755451733843968,0
457819149,423575877314940928,0
457819149,423226316067176448,0
457819149,422870011448152064,0
457819149,422510508651319296,0
457346102,432099129935007744,0
457257593,429880042253221888,0
457257593,429879916646383616,0
457257593,429879841102786560,0
457257593,429879769736675328,0
456815057,430359734177497088,1
456796418,425226553052897280,0
456796418,425226120964104192,0
456599501,427532263744884737,0
456599501,426840487673495552,0
456599501,426807361307959296,0
456599501,424902963849867265,0
456599501,424852221583712256,0
456599501,424851936333295616,0
456599501,423623645114544128,0
456599501,421095795161456640,0
456599501,421095520329687040,0
456599501,421095355757756416,0
456599501,421095157383983104,0
456097163,423949588480155648,0
455670945,426775847656488960,0
455670945,426775680786132992,0
455670945,426374501690273792,0
455670945,423545162128580608,0
455181978,431332675354636288,6
455181978,425650206722756608,6
455181978,430591961587023872,6
454794567,432214282030579712,0
454686337,427020400661258240,1
454686337,424313966249005057,0
454686337,424313261387808768,0
454490470,421809189070340096,1
454249171,432930950105018371,0
454249171,427112155058798592,0
453862973,431866306112286720,0
453862973,426044849075544064,0
453862973,425983735671312384,0
453862973,422810075707998208,0
453862973,422073728802258944,0
453862969,424317896677134336,0
453288917,432601691775844352,0
453071772,424658494642335744,0
452614303,427237703596273664,0
452383783,428483828597161984,1
452383783,426174264862330880,1
452266646,422512947865591808,0
451964575,431996840914214913,0
451964575,427286060008480769,0
451810569,425430725203349505,0
451699088,427465363421294592,0
451699088,426174772444024832,0
451699088,422946895510532097,0
451556513,431423926301114368,0
451556513,429985347175727104,0
451556513,429876113750638592,0
451556513,427023994970447872,0
451556513,426676186505543680,0
451556513,426325468309385216,0
451556513,423040357145006080,0
451374125,424062993693831168,0
450882120,424067962069200897,0
450480602,429369146040938496,0
450480602,427193169365966849,0
450480602,426841764876812288,0
450186993,424640555680010240,0
449310964,432300774815973376,0
448444435,429395465415585792,0
448041545,427260156855214080,0
448041545,426905736455917568,0
448041545,426543267078234112,0
448041545,425805947878260736,0
448041545,424007492977557504,0
448041545,423647809490149377,0
448041545,422180609113722880,0
447890950,428779658579292160,0
447890950,428678471548956672,0
447890950,426482851065126912,0
447815733,428300827459985409,0
447815733,428300318724472832,0
447709595,421047840891469824,1
447489979,421759468117196800,0
446657516,424388711326183424,0
445873373,432132575457337344,0
445733664,431792903246340096,0
445733664,431780839723393024,0
445733664,431471211949068288,0
445733664,431471054121615361,0
445733664,431117465712869376,0
445733664,430915858639372288,0
445733664,430742789882925056,0
445733664,430403418117926912,0
445733664,430382006976122880,0
445733664,430160861240786944,0
445733664,430117120161361920,0
445733664,430089848293052416,0
445733664,430069272560148480,0
445733664,427091944905273344,0
445733664,426895516459614208,0
445733664,426484122832621568,0
445733664,426002348117614592,0
445733664,425687911590526977,0
445733664,425612365611405312,0
445733664,421306507712815104,0
445373191,426795947201691648,0
444882173,422128801704083456,0
444613444,432630083648749568,0
444613444,427550878770663425,0
444613444,426851776126779392,0
444613444,425748480939012096,0
444613444,424671565134176256,0
444613444,423526969956130816,0
444613444,423509319335030784,0
444613444,422448537482584064,0
444613444,422144025031114752,0
444333043,424124255261835264,0
443902815,427170999982120960,0
442301141,426696463423258625,0
442146433,422176168016506880,0
440559374,431008061747372032,0
440559374,427020755650367488,0
440217776,424696651328925696,0
440199121,426893140226625536,0
440199121,426432533497405440,0
439896238,433009138827014145,0
439896238,430040765084221440,0
439896238,424738350604759040,0
439896238,424705726867849216,0
439896238,424321139822034944,0
439896238,422650234842669056,0
439896238,422650093402353664,0
439896238,422649986913165312,0
439752787,429556391322214400,0
439752787,429542815224561664,0
439752787,424283423751286784,0
439752787,423094784728002560,0
439752787,422425605054148610,0
439111772,427562327878426624,0
439111772,427559515358523392,0
439111772,422496774545494016,0
439111772,422166337012891648,0
437951158,422446825673867264,1
437951158,426427579235848193,0
437951158,425061015353851904,0
437951158,424713836902756352,0
437951158,423899421857026048,0
437951158,422192202572648448,0
437122668,433265643819786241,0
437122668,433256387288649728,0
437122668,432224441578573825,0
437122668,431831690562908160,0
437122668,431417233202376704,0
437122668,422310388168785920,0
437122668,421400233310834688,0
436902761,422044554347675649,0
436181970,431913614522331138,0
436181970,427688657743396864,0
436173571,432266509273284608,0
436173571,429396936140259329,0
436173571,425623311780163585,0
436173571,422142510589542401,0
435760574,432377900784812033,0
435760574,431254752509583360,0
435760574,427229658661142528,0
435582416,432582502071676929,0
435582416,432224105681915904,0
435582416,430024044239667200,0
435582416,429698572138057730,0
435582416,427171106429353984,0
435582416,424589110624653312,0
435582416,422079504849584128,0
435582416,422033755122188289,0
435480387,430487529771380736,0
435480387,429856136267714560,0
435480387,429461370606583808,0
435480387,427524450322358273,0
435480387,427281446437285888,0
435480387,426918807504814081,0
435480387,424775654739943424,0
435480387,424362943459774464,0
435480387,422238731114790912,0
434240875,432487488834510848,0
434240875,427066585791344640,0
434240875,426811010565943296,0
434240875,424652363778244608,0
433339871,428314059373817857,1
433339871,430051740101406721,0
433339871,427920291327909888,0
433339871,425034400016138240,0
433116932,426011418769784832,0
432923625,429363011908689920,0
432773736,421473196358242306,0
432580324,428079270389612544,0
432580324,424298946090258432,0
432580324,423561777843273728,0
432515880,432320531313229824,0
432515880,429833843097751552,0
432479586,424317167287668736,0
432061537,431481899387998209,0
432061537,428951239624515585,0
432061537,426413417118064640,0
432061537,426024853955944449,0
432061537,423856878838620160,0
432061537,422377345518174208,0
432061537,421345438714052608,0
432037109,432651102144954368,0
432037109,432562444905750528,0
432037109,432282318037078017,0
432037109,432229739320057856,0
432037109,431955674067898369,0
432037109,431555759244333056,0
432037109,429958413523898369,0
432037109,429759354091606016,0
432037109,429640150646554624,0
432037109,429051701220622336,0
432037109,428647743029260288,0
432037109,427198810302205953,0
432037109,426913287671136256,0
432037109,426867189376118784,0
432037109,426842619231367168,0
432037109,426509042543243264,0
432037109,425796484110761984,0
432037109,425767058484506624,0
432037109,425369152015306752,0
432037109,425332408993730561,0
432037109,425268635280891904,0
432037109,423246120157188096,0
432037109,423208846598082560,0
432037109,423168096481083392,0
432037109,422796349978206210,0
432037109,421801815710367745,0
432037109,421774554781212672,0
432037109,421656586504110080,0
432037109,421202343620018176,0
431990756,430815767831904257,0
431990756,427546426567311360,0
431898363,425134432354193408,6
431885081,429911483737448448,0
431885081,427469676256694272,0
431885081,427201898010390529,0
431885081,427201837524328450,0
431885081,427201740027752448,0
431885081,427201640765329410,0
431885081,424274011628265472,0
431885081,424273903461339136,0
431885081,424273821957632000,0
431885081,424273628243722240,0
431885081,424273484693635072,0
431885081,424273436643708928,0
431885081,424273145433169921,0
431885081,424273047831728128,0
431885081,424272925873958912,0
431885081,422453169281851392,0
431885081,422329090516213760,0
431885081,422328781710589952,0
431603775,428531268393787392,1
431603775,433125503982395392,0
431603775,432497005646995456,0
431603775,432442576713420800,0
431603775,431383077068476416,0
431603775,430989008357711872,0
431603775,430662751120150528,0
431603775,430577854774915072,0
431603775,429930043880386560,0
431603775,429914982273150976,0
431603775,429429550385074176,0
431603775,429244140295950336,0
431603775,428519056031744000,0
431603775,425803195432980480,0
431603775,424819434503413760,0
431603775,423604975449563136,0
431603775,422074415094853632,0
431603775,421258133940355072,0
431122956,432622407753662464,0
431122956,431695621318529025,0
431122956,430821622522454017,0
431122956,425564411018100736,0
431122956,425564335617110016,0
431122956,424661706800107521,0
431122956,423969820141715456,0
431122956,423819308389920768,0
431122956,422107999604178944,0
431122956,422107901373984768,0
430973751,421397840753987584,0
430973751,421397270383583232,0
430847117,425886796502032384,0
430847117,423107985800691713,0
430847117,421200006365077504,0
430815673,424362170764509184,6
430791826,432811438495649792,0
430791826,432420428577902592,0
430791826,431879080401981440,0
430791826,431878849232515072,0
430791826,431878761059848193,0
430791826,431878695318331392,0
430791826,431878615416836096,0
430791826,431878542553387008,0
430791826,431878245693132800,0
430791826,431373240968048640,0
430791826,430261429539573760,0
430791826,429525208236433408,0
430791826,427391332621901824,0
430791826,426216440056659968,0
430791826,425216464816066560,0
430791826,425090423757864960,0
430791826,423602575837888512,0
430791826,422613320214904832,0
430791826,422272543198699520,0
430791826,421811875987222528,0
430791826,421811763986722816,0
430589068,431350887118671875,0
430589068,429237353861742593,0
430589068,424425642247999488,0
430589068,421990518176768000,0
430589068,421963320506064896,0
430479327,424270908027854848,0
430479327,423733971277848576,0
430479327,422451632887312384,0
429985992,432332757608701952,0
429898647,430009803252178944,0
429898647,429705730632216576,0
429898647,424936143445299200,0
429852836,432623627960598528,0
429573469,427553725021188096,0
428825406,430421310666461184,0
428825406,430420567381270529,0
428825406,430420043667869696,0
428392193,429908073004937216,1
428384624,429980463416246272,0
427972423,432272876755226624,0
427972423,429896155137597440,0
427972423,421411411588579328,0
427936207,422303454988877824,6
427699380,432262231427145728,0
427699380,429650076764749824,0
427699380,429340072417456128,0
427699380,429311901768904704,0
427699380,429311528916254720,0
427699380,427912369134911488,0
427699380,426652766975819778,0
427650768,427932163385065473,1
427433264,432638733809381377,0
427433264,430201323423023104,0
427433264,425069698561359872,0
427433264,424685895212859392,0
427321248,427901909459304450,0
427236073,422190760965210112,0
427106657,422013075815157761,0
427097691,433229894881792000,0
427097691,432504647282991105,0
427097691,432504163331604480,0
427097691,429853651893362688,0
427097691,429473135281602560,0
427097691,429442499778994177,0
427097691,428740832292634625,0
427097691,427464019448832002,0
427097691,427463924900843522,0
427097691,427247905523904512,0
427097691,427120926656720896,0
427097691,425044155862384640,0
427097691,424383007382716416,0
427097691,424193810919202816,0
427097691,422245243824529408,0
427097691,421807095944851456,0
426915907,424517630981316608,0
426544607,427805458125320192,0
426544607,424691775329284096,0
426544607,423580801755000832,0
426544607,422494793638637570,0
426544607,422301381903781888,0
426544607,422301198134558722,0
426093447,429424191927230464,0
426018386,424641069696184322,6
425954835,426864642917662720,0
424729138,427813017372205057,0
424684250,433062080451584000,0
424664545,432789954595282944,0
424664545,429663446410342401,0
424664545,427707706586046464,0
424664545,423854628904509440,0
424664545,423488918147694592,0
424664545,423311114022047744,0
424664545,422775004615282688,0
424664545,422275926219427840,0
424664545,422210159364952064,0
424664545,421935480905543680,0
424664545,421934288641073152,0
424664545,421934153295069184,0
424664545,421841255442567169,0
424664545,421828972507197440,0
424664545,421826491089838082,0
424664545,421826334214459392,0
424186536,421633057515642880,0
424186536,421632854356164608,0
424186536,421632769132097536,0
424186536,421632669118898176,0
424186536,421632609702404096,0
424186536,421632540156633088,0
424186536,421632451719737344,0
424186536,421632337936646145,0
424186536,421632271578591233,0
424186536,421632211075751936,0
424186536,421632164070162432,0
424186536,421631109181759488,0
424186536,421630213551058944,0
424186536,421630135079829504,0
424186536,421630019094716417,0
424186536,421629938308222976,0
424186536,421629661391912960,0
424186536,421629604168990720,0
424186536,421629425239990272,0
424186536,421629324505387008,0
424186536,421629082988978176,0
424186536,421628950000185345,0
424186536,421628887375028224,0
424186536,421628803010818048,0
424186536,421628653202862080,0
424186536,421628426504908800,0
424186536,421628364227887104,0
424186536,421628253666025472,0
424186536,421628138293313536,0
424186536,421618205560696832,0
424186536,421618019824304128,0
423654224,429711408130166784,0
423654224,429585303477972992,0
423654224,429356105647816708,0
423654224,425645355431362560,0
423654224,421736470282784768,0
423628859,423984270294908929,1
423628859,429786900292202496,0
423628859,423984868444622848,0
423628859,423984804280172544,0
423628859,423984756825788416,0
423628859,423984658179952641,0
423628859,423984611975495680,0
423628859,423984484854546432,0
423628859,423984404399411200,0
423628859,423984325173215232,0
423628859,423984126719696896,0
423041359,423989800434421760,0
423035694,430341030626746368,0
423035694,426385119210115072,0
423035694,425247202743562240,0
423035694,423826375934373889,0
423035694,422411847820922880,0
423035694,422399532027363328,0
423035694,422142904627630080,0
423035694,421920793652506624,0
423035694,421920695959191552,0
423035694,421410117863882752,0
422972905,433008107225370624,0
422972905,432939876703817728,0
422972905,432939617059614720,0
422972905,431919381724286976,0
422972905,430124614149496833,0
422972611,421415637031059456,0
422820847,430677732759183360,0
422820847,430072676896354304,0
422820847,429975635398623233,0
421773810,431194938655920128,0
421773810,431194666349113344,0
421773810,427202952051585024,0
421773478,429340036975181826,0
421773478,427458962372296704,0
421773478,424980577733718016,0
421538263,432485243720052736,0
421255209,429396390691614721,0
421255209,425011640577585152,0
421255209,424317217027915776,0
421255209,423790307151724544,0
420737014,426425511342927872,0
420737014,425779645447802880,0
420737014,425431503367987200,0
420611831,431912629385592832,0
420611831,430651523723722752,0
420611831,429727745476919296,0
420611831,428450859509612544,0
420611831,428450551412842496,0
420611831,427201867475857408,0
420611831,424397804963110912,0
420611831,424310279535853568,0
420611831,421770382212104193,0
420611831,421769658996654081,0
420526069,422299769286180864,0
420480986,429385360750411776,0
420480986,429247754276462592,0
420480986,428295653413093376,0
420480986,426839538288558080,0
420480986,424644338229211137,0
420480986,424277957310693376,0
420480986,423568248370495488,0
420480986,421764352409354240,0
420304367,427573088600215553,0
420304367,425300561685389312,0
420021752,426465603059458053,0
420021752,424942797519855616,0
420021752,424942628267114498,0
420021752,424295278972518400,0
419786352,423633131586203648,0
419786352,423339352568393728,0
419786352,423037805343047680,0
419786352,422996765240229888,0
418713491,423598227603353600,0
418704165,432661932961968128,0
418704165,432133735266664448,0
418704165,431929181543596033,0
418704165,429408641213800449,0
418704165,427229297464844288,0
418704165,427011380638916608,0
418704165,427010339239362560,0
418704165,426416032950272000,0
418704165,425764144336605184,0
418044298,432329293579173888,0
418044298,424625289063567360,0
418023425,423266779449012224,0
417526604,424448388155707392,1
417526604,427493778362859520,0
417219655,426134919937802240,0
417219655,425394258347302912,0
417219655,425393866695782401,0
417051882,431513168364728320,0
417051882,431512845654982656,0
416974037,432300518338473984,0
416603029,432893300840734722,0
416603029,429185522590679040,0
416603029,424505670684004352,0
416603029,424450220772954112,0
416603029,424228198084132864,0
416603029,423471903966130176,0
416396050,424507138304512002,0
416396050,424127090821046272,0
416396050,424080905083179008,0
416396050,423152930426855425,0
416396050,421725263701868544,0
416396050,421725154985537536,0
416396050,421724791612006400,0
416396050,421723893594742784,0
416396050,421722986547146752,0
416396050,421722746905563137,0
416288107,428176328727490560,0
416288107,427514014818893824,0
416253531,423970885104844800,0
415822418,423085288031002624,0
415822418,423082952306991104,0
415822418,423082706378190848,0
415567511,428232903106260992,0
415567511,424445296824053760,0
415371958,431160243230216192,0
415131762,431814393278791680,0
415131762,431798798638395393,0
415094505,421473957796405248,0
414803881,430430557907210240,0
414803881,429622222781972480,0
414803881,425448922921050112,0
414803881,425054952776802304,0
414803881,424359546644357120,0
414803881,423266766916452352,0
414731631,433260169200275456,0
414731631,432888117863800832,0
414731631,430995453849505792,0
414731631,430372473515683841,0
414731631,430291610857779200,0
414731631,426007906962931712,0
414731631,422071907404775425,0
414338618,424811331108093953,0
414269509,432999678544977921,0
414269509,430826264606543872,0
414269509,430466943574093824,0
414269509,430384300287348736,0
414269509,428554800759070720,0
414055928,429316851337007104,0
414055928,429129271538634752,0
413689715,432188204825853952,0
413689715,427282828707889152,0
413689715,424401456255352833,0
413689715,423413030525739008,0
413689715,423136976229777408,0
413689715,422987292093853696,0
413689715,421178997129502720,0
413678187,428314348121890817,0
413405638,428278468317831168,0
413405638,425024654747922432,0
413405638,424304783932268544,0
413405638,422492271461040128,0
413041409,426182367988813825,0
413041409,426181907307429888,0
413041409,426181852517240832,0
413041409,421151480196763648,0
413041409,421151384101068802,0
413041409,421151320381214720,0
412764132,431332331446480896,0
412764132,430938710146707457,0
412764132,430907713241899008,0
412338026,432991347088584704,0
412338026,430081580905025536,0
412269933,431924210898710528,0
412229328,423553137685716993,0
412195070,426296589100285952,1
411783047,426625557275897856,0
411783047,426373830635171840,0
411783047,424257000084492288,0
411783047,424256796984094720,0
411783047,424210469428408320,0
411783047,424209507854852096,0
410909805,426503083892670464,0
410909805,423991727679369216,0
410909805,421727735032340481,0
409891029,432238681198723072,0
409853004,424659756763316225,0
409853004,423509777420156928,0
409759424,422204875582091265,0
409639744,424373181902647296,0
409463990,431216984005812224,0
409182620,424715540372803584,6
408854900,429490446117900288,0
408854900,424717100570398720,0
408745742,433053228792823808,0
408745742,428617102111805440,0
408745742,428616947606224897,0
408745742,428365239516934144,0
408745742,427826418278744064,0
408745742,425471728773779456,0
408745742,425471523257061377,0
408745742,425467961194070016,0
408745742,425113611057766400,0
408745742,425112719906578433,0
408745742,425112639589847040,0
408745742,425112298215444480,0
408745742,425112138878025728,0
408745742,425112089393627136,0
408745742,421821963167105024,0
408717108,432693098368339968,0
408717108,427584687352324097,0
408717108,422171310505361408,0
408717108,421846512801705985,0
408717108,421652054319583232,0
408390873,424688923626201088,0
408155235,432182379239583746,0
407702328,431846833661702144,0
407653260,421454487619133440,0
407570541,428263487488655361,0
407421227,426166348264525824,0
407421227,422099153897144320,0
407171398,424682294486777856,0
407157383,432027261785501696,1
407157383,427142375912112128,0
407157383,425660335505170434,0
407157383,422400727483289600,0
407103729,421087456646422529,0
406893591,432615303974236160,0
406893591,431872095635922944,0
406893591,430828569322090496,0
406893591,430813748110962689,0
406893591,430412109542080512,0
406893591,429758580582252544,0
406893591,428665873017352192,0
406893591,426826803777658880,0
406893591,426617496473710592,0
406893591,426616274664574976,0
406893591,425899111595118592,0
406893591,425086214199603200,0
406566444,422124927106682880,0
406556078,429406504157212673,0
406556078,428307434604883968,0
406556078,428270253278523393,0
406556078,425022934470905856,0
406556078,422443358465048576,0
406556078,422421237668007936,0
406556078,422420968494346240,0
406391235,422699662249050112,0
406192406,433241357147058176,0
406192406,429975933877882880,0
406061593,421513482220339200,0
405789265,432472623944323072,0
405737644,429359000535453696,0
405737644,421784149973041153,0
405671898,426447821643206656,1
405671898,422200371671732224,1
405671898,428015844405559296,1
405671898,428552647617302528,1
405671898,425817611319132160,1
405671898,428727944476098560,1
405671898,422010466089848832,1
405671898,423306645184454656,1
405671898,430806602887999488,0
405671898,429810612248801281,0
405445275,431900307657097216,1
405076894,429546123918053376,0
405043062,428129136692174849,1
405043062,428129138420240384,1
404730402,426990694633603072,0
404397830,427903462790430721,0
404397830,425381957334474752,0
404397830,422489277906554880,0
404310816,422147917609435136,6
404226970,431522685236301825,1
404124586,430405809299030016,0
404124586,424598231059034112,0
404032361,430078202258919425,0
404032361,430077229172023296,0
403579432,432668668942884865,0
403579432,432668579037982721,0
403579432,431918618885234689,0
403579432,431591137028358144,0
403579432,431554212238217216,0
403579432,430486622157963264,0
403579432,429765022357938176,0
403579432,429739821427605505,0
403579432,429739678942887936,0
403579432,429030245664968704,0
403579432,427491871389405185,0
403579432,427213286757896192,0
403579432,426127078749376512,0
403579432,425634455748091904,0
403579432,425634360482869248,0
403579432,424683021196095489,0
403579432,424227855049179136,0
403579432,423946522825596928,0
403579432,423945600087130112,0
403579432,423583421882183680,0
403579432,422477822377361409,0
403579432,422477735718842370,0
403579432,422112439854202880,0
403579432,421301234726080512,0
403062906,432634789989216256,0
403062906,429012974582235136,0
403062906,423785009062105088,0
403062906,423321225130438656,0
402344578,432276482271248385,0
402344578,430107682918649856,0
402344578,429364285786296321,0
402344578,428277941189869568,0
402344578,427535062322909184,0
402344578,425001426948214784,0
401425577,429918816773369856,0
401242287,428609962747916289,0
401242287,425156529386688512,0
401242287,422161605397598208,0
401003897,421307032265064448,0
400806707,424594376455884800,0
400806707,424438963030728704,0
400806707,423263444243337217,0
400633351,427077379132239872,0
400633351,426623734758539264,0
400543458,432291953846517760,0
400543458,430113100613050368,0
400543458,429746489515323392,0
400543458,429389440432480256,0
400543458,426820380637265920,0
400543458,426440048951980033,0
400543458,424661084688355329,0
400543458,424325672644141057,0
400501142,429266434704039937,0
400501142,425554423746932737,0
400473464,426310092682575872,0
399779913,426920962999590912,0
399560465,432896431658393600,0
399560465,431874477698613248,0
399560465,430735693623881728,0
399387991,421567804618575872,0
399387991,421072054176468992,0
399237454,428200491206443009,0
398969123,432178180330635264,0
398969123,432177655475998721,0
398969123,430800638952632320,0
398969123,424696998730952704,0
398969123,424630992880795648,0
398969123,423673627436138496,0
398969123,423578205178830848,0
398969123,423229996417941505,0
398969123,423165233960865792,0
398969123,423070288545587200,0
398969123,422805812315430912,0
398916978,427215457876447233,0
398774462,433139888884822016,1
398275527,427189519654215680,0
398275527,422615141575061504,0
398123728,422856425824481280,1
397929206,430493845470445568,0
397929206,430122371589341184,0
397929206,429017098807832577,0
397929206,427980194709000192,0
397929206,426840739050696704,0
397929206,426840684059197440,0
397929206,425378208167768064,0
397929206,421702576095363072,0
397929206,421342193073532928,0
397854452,421765119677562880,0
397449062,431969991848906752,0
397449062,431969707680628736,0
397449062,431969424074371072,0
397449062,426847763117387776,0
397449062,425361914625945600,0
397449062,425361793578315776,0
397449062,424281135808802816,0
397449062,424281012173279232,0
397449062,424280781515546624,0
397449062,421698954146095105,0
397449062,421369742310789120,0
396981605,433249203125362689,0
396981605,432263651488432128,0
396981605,431634274207678464,0
396981605,431068906623479809,0
396981605,428157637830922240,0
396981605,427518388467150848,0
396981605,426180042616369152,0
396981605,425636664443031552,0
396981605,424737678505312256,0
396981605,423989636109959168,0
396981605,422939000786403329,0
396981605,422577095634845697,0
396981605,421863952063410176,0
396981605,421104885942468608,0
396895651,423617817595113472,1
396681390,425334093287395328,1
396681390,424559240477282304,1
396681390,431774330742403072,0
396681390,427500613921157120,0
396681390,422758457776037888,0
396681390,422459022760230912,0
396681390,421283060899143680,0
396670312,431521312314785792,1
396670312,432160210355232768,0
396670312,431870936108007424,0
396670312,431521781644804096,0
396670312,431521652099518465,0
396670312,431521563192852480,0
396670312,431520732754219008,0
396670312,431478768973410304,0
396670312,431158505698230272,0
396670312,430687393331834880,0
396670312,430398930963410944,0
396670312,430334008413937664,0
396670312,430066059228364800,0
396670312,429967094315483136,0
396670312,429965741618921472,0
396670312,428247672785739776,0
396670312,427886084501295105,0
396670312,427871205564350464,0
396670312,427868706220544000,0
396670312,427539185579606016,0
396528984,432906593760710657,0
396528984,432810320797925376,0
396528984,432097324157140992,0
396528984,431693100327899136,0
396528984,430520562633703424,0
396528984,430504065777557504,0
396528984,430259707690102784,0
396528984,429801320355483648,0
396528984,429636397587120128,0
396528984,429456647090864129,0
396528984,429058799614586880,0
396528984,428708388403683328,0
396528984,428600773627617280,0
396528984,427945304596283392,0
396528984,427628702609190912,0
396528984,427526434664775680,0
396528984,427225624689008640,0
396528984,426846386530050048,0
396528984,426733556791279616,0
396528984,426431815650258945,0
396528984,426369481691385856,0
396528984,426092892986556416,0
396528984,425606071051649024,0
396528984,425531396619522048,0
396528984,425184611120201728,0
396528984,424892691076636672,0
396528984,424415900096552960,0
396528984,424378385146462208,0
396528984,424377341939548160,0
396528984,424000506860548096,0
396528984,423999448134348800,0
396462510,432622574976368640,0
396462510,425389437603037184,0
396462510,425037102892724224,0
396462510,422873619426193408,0
396462510,422521706876776449,0
396462510,422493267734061056,0
396462510,422442592165699584,0
396198240,422022769082380288,0
396155305,422709271957356544,6
396155305,432612764889399296,0
396155305,427555245204729856,0
396123861,432085332050608128,0
395912603,432639370697641984,0
395912603,432618568434585601,0
395912603,432616862145597440,0
395912603,430083142599602176,0
395912603,430070122087063552,0
395912603,430035075020128256,0
395912603,430006106333913088,0
395912603,424653969353629696,0
395912603,424280705552883712,0
395902788,432325924617723904,0
395680865,430101197979406336,0
395680865,429739558436364288,0
395680865,429370642425995264,0
395680865,428655622511669248,0
395680865,427196181371166720,0
395680865,426834119285559296,0
395680865,426473863711817729,0
395680865,424300621060390912,0
395680865,423220993927434240,0
395680865,422127144115122176,0
395680865,421760347968925696,0
395680865,421390462071894016,0
395680865,421041098287755264,0
395639014,431595279423266816,0
395639014,431048016426840066,0
395639014,428844314806861824,0
395639014,428699389347897344,0
395373450,426113190670639104,0
395350031,427234874278543360,0
395251108,432976369942020096,0
395251108,432189009369243648,0
395251108,427847246240292865,0
395251108,427484598214590464,0
395251108,427396826229374976,0
395251108,426034142820978688,0
395251108,421290664274694144,0
395009731,424740597803397120,0
395009731,424203007971319808,0
394685172,431130312194527232,0
394685172,430821510605832192,0
394685172,430770946853462016,0
394685172,430731453907730433,0
394685172,430445549284634624,0
394685172,430414895566176256,0
394685172,430362471090487296,0
394685172,430328184702128128,0
394685172,428236774855299072,0
394685172,428207358230024192,0
394685172,428179873987719168,0
