id,twitter_user_id,imdb_item_id,retweeted_flag,entities-user_mentions-id_str_count,avg_user_rating,user_count,movie_retweet_count,user-followers_count,user-favourites_count,avg_movie_rating,movie_count,user-listed_count,rating,imdb_release_date_tweet_diff_minutes,user-statuses_count,user-friends_count,retweeted_status-id,scraping_timestamp,retweeted_status-user-id,lang~ar,retweeted_status-entities-user_mentions-id_count,retweeted_status-user-listed_count,retweeted_status-user-favourites_count,retweeted_status-user-statuses_count,retweeted_status-user-followers_count,user-utc_offset,retweeted_status-user-friends_count,lang~en,user-time_zone~Riyadh,user-location~//,imdb_genres~Comedy,imdb_genres~Drama,created_at~20,user-time_zone~Baghdad,created_at~2014,created_at~2013,imdb_genres~Thriller,user-location~Saudi,user-lang~ar,user-location~Arabia,imdb_cast~nm3239803,imdb_director~nm2308774,imdb_cast~nm0302330,imdb_plot~20-something,imdb_cast~nm0877555,imdb_languages~English,imdb_plot~supervising,imdb_plot~residential,lang~fa,created_at~Jan,imdb_genres~Action,imdb_countries~USA,retweeted_status-lang,imdb_release_date~2013-12-25,user-location~Ireland,imdb_plot~waters,imdb_plot~navigates,imdb_genres~Documentary,imdb_plot~treatment,engagement
4.2215357325091226E17,48386622,1937390,1,1753,1,1,12,198,741,5.95,20,4,1,25550,5953,68,4.2210878005131264E17,1391216176,302432389,0,0,24,458,5025,623,3600,313,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,pl,1,0,0,0,0,0,3
4.2105162967341466E17,49626871,2304771,0,3771,7.377049,61,8,1150,47,7.695122,82,15,9,21171,179451,380,?,1391206510,?,0,83,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,?,1,0,0,0,0,0,1
4.2435488845871104E17,49626871,993846,0,3771,7.377049,61,90,1150,47,8.582518,1533,15,9,34297,179513,379,?,1391252641,?,0,83,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,2
4.3085150604967526E17,49626871,1091191,0,3771,7.377049,61,23,1148,52,8.140476,420,15,8,37072,180026,379,?,1391594700,?,0,83,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,?,0,0,0,0,0,0,1
4.3236671062503424E17,50900447,1490017,1,2312,15,1,13,69,103,8.601942,103,3,15,2773,590,215,4.322699350923264E17,1391940300,47763728,0,0,19,99,21465,531,?,654,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2466340753585357E17,51872958,1535109,0,0,7.666667,6,83,394,277,8.360597,1406,3,8,143583,21176,263,?,1391248811,?,0,0,?,?,?,?,7200,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2909343574459597E17,52252450,1234721,0,0,8.333333,6,6,19,1,6.472222,108,1,8,-17432,5958,56,?,1391162700,?,0,0,?,?,?,?,28800,?,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,2
4.2318166173260186E17,52673615,2294629,0,0,6.75,8,38,107,259,8.135084,533,1,8,69955,2489,219,?,1391291982,?,0,0,?,?,?,?,3600,?,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2499702667833754E17,52790114,69947,0,0,7.08,25,2,143,297,7.777778,9,4,8,21288429,5455,424,?,1391254547,?,0,0,?,?,?,?,-21600,?,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,?,0,0,0,0,0,0,1
4.2204187849877094E17,53248123,1091191,1,2108,10,1,23,332,14,8.140476,420,12,10,2066,2821,26,4.2190435526537216E17,1391219003,26916944,0,0,58,715,12650,3653,-18000,365,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,1
4.2477291060438221E17,53463030,1800241,1,2178,10,1,51,202,2430,7.698015,957,2,10,43158,12357,183,4.2477093504103629E17,1391257437,37294456,0,0,2,146,7057,138,-18000,288,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.3202458459900314E17,55235304,1490017,1,2309,10,1,13,527,2736,8.601942,103,22,10,1414,33808,578,4.3199721507129344E17,1391853900,47840299,0,0,16,1580,32974,657,-28800,887,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,2
4.2293025468110848E17,56864785,1204975,1,2145,5,1,8,268,188,6.930233,387,7,5,106456,10360,1201,4.2292988076689408E17,1391237271,32501319,0,0,29,19,15912,1751,-21600,573,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,es,0,0,0,0,0,0,1
4.2224560483285402E17,57894371,2309224,1,7604,9.2,5,26,1372,939,8.45,20,42,10,216056,6974,1225,4.2221425009061069E17,1391227690,1905157622,0,0,3,31,138,70,7200,744,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0,0,0,0,0,0,2
4.2421220992616038E17,58025247,405094,0,0,9.166667,6,133,232,197,8.95283,106,0,8,4114690,8465,130,?,1391245938,?,0,0,?,?,?,?,10800,?,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,1
4.3189999419997798E17,58025247,1454468,0,0,9.166667,6,120,230,209,44891.713196,2228,0,10,182419,8536,130,?,1391853900,?,1,0,?,?,?,?,10800,?,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.314441393353728E17,59888786,790636,0,0,7.875,8,12,254,77,8.112971,478,2,8,109987,5500,248,?,1391767500,?,0,0,?,?,?,?,25200,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.3102004157719347E17,60332523,1967545,0,3649,6.714286,21,2,27,8,7.888889,18,1,8,7502,491,252,?,1391681100,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.3036713326072218E17,60332523,1535109,0,3649,6.714286,21,83,27,8,8.360597,1406,1,6,166248,489,252,?,1391508300,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2975090960671539E17,60332523,1932718,0,3649,6.714286,21,2,27,8,6.243243,37,1,4,202679,488,252,?,1391335500,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2478869079615488E17,60332523,2390361,0,3649,6.714286,21,6,27,8,7.519737,152,1,8,144081,487,252,?,1391257427,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2345046934041395E17,60332523,1800241,1,3649,6.714286,21,51,27,8,7.698015,957,1,6,37903,487,252,4.234137236470784E17,1391240114,2231872910,0,0,1,1,53,180,-18000,1308,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.258354024573993E17,60332523,1205537,0,3649,6.714286,21,6,27,8,6.62766,188,1,8,7060,487,252,?,1391267965,?,0,0,?,?,?,?,-18000,?,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,2
4.2220082833497293E17,60909762,2675978,0,0,6.44086,93,4,143,48,7.5,8,2,5,4138,1178,204,?,1391228619,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,1
4.2186404346988544E17,61520371,2511428,0,0,5.756098,41,2,439,60,7,3,6,7,1360,16936,550,?,1391220915,?,0,0,?,?,?,?,-21600,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,2
4.2244571526544998E17,62831232,993846,0,0,5.914634,82,90,648,40,8.582518,1533,15,9,26711,3131,1597,?,1391225032,?,0,0,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2685036446248141E17,64089876,1205537,1,2388,7.25,4,6,4188,22184,6.62766,188,78,5,11093,97898,701,4.2684660329586278E17,1391271785,164037057,0,0,115,3573,43836,12481,10800,1093,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,1
4.3185538982375014E17,64089876,1234721,1,2388,7.25,4,6,4182,22354,6.472222,108,81,5,-6457,98486,704,4.3184908235809587E17,1391853900,164037057,0,0,116,3588,45481,12718,10800,1141,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,en,0,0,0,0,0,0,1
4.2525714043845427E17,64665829,1800241,0,1697,7,36,51,159,76,7.698015,957,4,3,45082,4399,347,?,1391260343,?,0,0,?,?,?,?,3600,?,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,4
4.2498285273298944E17,66088199,993846,0,0,7.117647,34,90,19,4,8.582518,1533,1,6,36793,995,40,?,1391254572,?,0,0,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.3185277997679821E17,66088199,1800241,0,0,7.117647,34,51,19,4,7.698015,957,1,6,71291,996,40,?,1391853900,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.3220537544280883E17,66088199,1322269,0,0,7.117647,34,12,19,4,7.465278,144,1,8,42452,997,40,?,1391940300,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.3260920987283046E17,66088199,2219514,0,0,7.117647,34,2,19,4,7.166667,12,1,7,690677,998,40,?,1392026701,?,0,0,?,?,?,?,0,?,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,1
4.2716753916121498E17,66088199,1523483,0,0,7.117647,34,2,19,4,5.333333,6,1,5,1738974,995,40,?,1391275701,?,0,0,?,?,?,?,0,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2684374222690714E17,67345406,1043726,1,2962,6.5,2,2,618,541,4.940299,67,0,7,21147,46354,225,4.2683962052211507E17,1391271804,248390615,0,0,1,49,3665,460,10800,349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,fa,0,0,0,0,0,0,1
4.271975756626903E17,67976934,1942884,0,0,7.25,8,2,630,546,8.166667,36,6,7,716693,2025,220,?,1391275648,?,0,0,?,?,?,?,7200,?,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,?,0,0,0,0,1,0,2
4.2464860092971008E17,71186729,993846,0,0,7.375,8,90,558,382,8.582518,1533,3,8,35464,9240,261,?,1391249729,?,0,0,?,?,?,?,10800,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.3193247709213901E17,71819489,993846,0,0,8.666667,3,90,126,74,8.582518,1533,1,9,64408,7151,499,?,1391853900,?,0,0,?,?,?,?,7200,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,1,0,0,0,0,0,2
4.2452114349280461E17,72418516,993846,1,290,9,1,90,1376,269,8.582518,1533,42,9,34958,151891,436,4.2435488845871104E17,1391251631,49626871,0,0,15,47,179513,1150,0,379,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.249462229911593E17,72516194,993846,0,4526,8.677419,31,90,615,3,8.582518,1533,5,10,36647,7403,1896,?,1391255508,?,0,0,?,?,?,?,?,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.3300445649896243E17,73072248,72979,0,0,7.5,2,1,19755,4326,8,1,195,8,15712828,7510,681,?,1392113100,?,0,0,?,?,?,?,7200,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,6
4.2496922108561818E17,73611820,2294629,0,0,9.5,2,38,28,60,8.135084,533,0,9,77058,1067,160,?,1391255476,?,0,0,?,?,?,?,3600,?,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2656688973349274E17,76415948,2625030,0,0,10,1,2,298,37,7.941176,17,1,10,485167,5041,237,?,1391273775,?,0,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,?,0,0,0,0,0,0,1
4.272767083127808E17,78447897,1535109,0,0,8.333333,3,83,684,81,8.360597,1406,2,9,153968,6845,958,?,1391284274,?,0,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,?,0,0,0,0,0,0,1
4.2590461002569318E17,78926291,1800241,1,2202,8,1,51,1800,1,7.698015,957,47,8,47655,2639,1165,4.2578752744718746E17,1391267049,18720799,0,0,8,3,1044,228,3600,481,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,sk,0,0,0,0,0,0,1
4.2246252864472678E17,79637493,1535109,1,2128,10,1,83,324,347,8.360597,1406,1,10,134838,42241,532,4.2245871889969562E17,1391224050,37880158,0,0,8,35,64614,526,-18000,137,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.3263003392949043E17,80273091,1490017,1,10466,8.714286,7,13,2155,797,8.601942,103,22,8,3820,5587,282,4.3251617802907238E17,1392026701,1322486702,1,95,12,115,3825,627,10800,203,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,ar,0,0,0,0,0,0,1
4.2181993087999181E17,80273091,2194499,1,10466,8.714286,7,11,2106,716,7.933464,511,20,10,91904,5078,293,4.2181843078296781E17,1391220966,516045965,1,95,2,101,22293,853,10800,198,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,ar,0,0,0,0,0,0,1
4.3106990889894707E17,80273091,1924396,1,10466,8.714286,7,6,2129,766,7.947712,153,20,8,50900,5275,344,4.3106671664775168E17,1391681100,252405282,0,95,3,579,5962,195,10800,239,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,fa,0,0,0,0,0,0,1
4.2130323501901414E17,80273091,1091191,1,10466,8.714286,7,23,2102,716,8.140476,420,20,8,-868,5052,292,4.2130280078272512E17,1391210427,98969281,0,95,164,3398,90325,28568,10800,306,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,1
4.2827336187435008E17,80917504,1183923,0,0,6.666667,51,14,264,56,7.222222,9,4,7,1692908,3943,1188,?,1390993956,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,4
4.3008499263995904E17,81883460,1535109,0,0,7.222222,18,83,328,59,8.360597,1406,24,9,165127,17654,276,?,1391421900,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2462881671612826E17,82079550,1824254,0,0,8,1,22,72125,2497,7.357143,28,861,8,275926,75660,463,?,1391249763,?,0,0,?,?,?,?,10800,?,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,1,0,172
4.3044242669700301E17,82090510,790636,0,0,7.226667,75,12,120,122,8.112971,478,2,9,106007,5076,119,?,1391508300,?,0,0,?,?,?,?,3600,?,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2322566710769254E17,82128270,993846,0,0,9,2,90,756,368,8.582518,1533,12,10,29810,4924,204,?,1391285308,?,0,0,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,1,0,0,0,0,1
4.235061928375296E17,83333429,1790885,0,0,7.181818,11,8,32097,0,7.49009,555,219,6,532045,12440,100,?,1391239198,?,0,0,?,?,?,?,25200,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.3146013370968064E17,84261359,790636,1,2296,8,1,12,531,259,8.112971,478,3,8,110051,54103,426,4.314441393353728E17,1391767500,59888786,0,0,2,77,5500,254,-32400,248,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2297553421402112E17,84481626,1978428,1,2147,9,1,2,384,11,9,2,2,9,5776,92,462,4.2296772949088666E17,1391237242,130682021,0,86,1,86,70,32,-28800,67,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2647111985229414E17,85245140,2265171,0,0,10,1,2,144,10,9.888889,9,2,10,-111313,5430,481,?,1391268942,?,0,0,?,?,?,?,?,?,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,1
4.272181317368791E17,85334324,1800241,0,0,5.6,5,51,661,1142,7.698015,957,1,8,52875,13600,726,?,1391274739,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2214703404996608E17,88227335,1937390,1,7319,7.375,8,12,2726,131,5.95,20,47,1,25524,50761,341,4.2210878005131264E17,1391216195,302432389,0,0,24,458,5025,623,3600,313,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,pl,1,0,0,0,0,0,3
4.2708846501285478E17,89852512,2387433,0,707,8.650794,63,2,1279,40,6.372385,239,5,6,485799,55154,638,?,1391276665,?,0,0,?,?,?,?,-28800,?,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2241868130644378E17,90527902,359950,0,0,6.361702,94,13,376,1580,7.575908,606,1,7,26603,13405,440,?,1391225076,?,0,0,?,?,?,?,-28800,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,2
4.3292596962067661E17,91133912,1985966,0,0,7.833333,18,9,1721,169,6.715447,123,31,8,196576,21589,243,?,1392113100,?,1,0,?,?,?,?,10800,?,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,3
4.2757893859733504E17,91999618,1979320,1,2242,9,1,46,62,5,8.495763,1180,1,9,175328,410,158,4.2749582710040166E17,1391279495,32675204,0,0,0,5,224,98,?,198,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,en,0,0,0,0,0,0,1
4.291293121894441E17,92642568,993846,1,4577,7.153846,26,90,147,219,8.582518,1533,1,9,53269,1190,93,4.2911575467636326E17,1391162700,110999175,0,4,1,320,4766,265,-21600,127,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2543620258686566E17,94897318,993846,0,0,7.75,4,90,2887,7,8.582518,1533,3,8,38594,1718,127,?,1391265139,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.230588124978217E17,97459712,1045658,1,2148,7.111111,36,20,74,13,8.172619,1008,1,9,554747,2690,136,4.2305714809735168E17,1391236358,281613291,0,0,3,43,2296,83,0,214,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2130280078272512E17,98969281,1091191,0,0,7.68,125,23,28568,3398,8.140476,420,164,8,-870,90325,306,?,1391210428,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,3
4.3180987199903744E17,99110062,2334649,0,0,9,1,6,32,3,7.931818,220,0,9,282861,886,43,?,1391853900,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2424273043731251E17,99893228,1798709,0,0,5.853333,75,33,210,499,228841.379863,437,1,10,10812,4891,136,?,1391245914,?,0,0,?,?,?,?,-21600,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,4
4.3087944739980902E17,101942412,1091191,1,580,7.5,2,23,880,23,8.140476,420,1,8,37184,20514,363,4.3085150604967526E17,1391594700,49626871,0,0,15,52,180026,1148,0,379,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,en,0,0,0,0,0,0,1
4.2992601312107315E17,105514096,3294634,0,0,7,22,2,39,6,6,4,1,6,-217104,670,48,?,1391421900,?,0,0,?,?,?,?,3600,?,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,1
4.2948458337431142E17,106138241,81248,0,7654,8.425234,214,2,549,1241,8,3,11,9,14803161,15326,2002,?,1391249100,?,0,0,?,?,?,?,-18000,?,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,1
4.2963848107866112E17,106138241,56552,0,7654,8.425234,214,2,548,1241,9,3,11,10,26793212,15340,2002,?,1391335500,?,0,0,?,?,?,?,-18000,?,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2951284939713331E17,106138241,66849,0,7654,8.425234,214,6,549,1241,7,7,11,8,22661353,15326,2002,?,1391249100,?,0,0,?,?,?,?,-18000,?,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,?,0,0,0,0,0,0,2
4.2819687830048768E17,106670461,1798709,0,0,6.578947,19,33,4273,2227,228841.379863,437,54,8,26524,12523,999,?,1390993956,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,3
4.2911575467636326E17,110999175,993846,0,3020,7.212766,47,90,265,320,8.582518,1533,1,9,53215,4766,127,?,1391162700,?,0,0,?,?,?,?,-21600,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2139008815387443E17,113636735,2675978,0,0,7.7,10,4,213,10,7.5,8,2,9,916,3346,224,?,1391210348,?,0,0,?,?,?,?,10800,?,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,1
4.3259325611196006E17,118326112,1392214,1,2317,7,1,34,480,316,8.168429,1324,6,7,205334,53051,202,4.3259021149185638E17,1392026701,202306605,0,0,1,19,9232,87,7200,176,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2613467423547802E17,118883811,993846,0,2206,6.888889,36,90,71,119,8.582518,1533,0,9,41369,3588,129,?,1391266026,?,0,0,?,?,?,?,?,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2711915106142618E17,120079491,2106476,0,0,6.8125,16,10,2121,903,10.6171,269,59,7,658781,15501,1746,?,1391276628,?,0,0,?,?,?,?,3600,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,?,0,0,0,0,0,0,1
4.2569800307339674E17,120158462,993846,0,1861,9,1,90,146,115,8.582518,1533,0,9,39634,5040,118,?,1391263225,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2605101359931392E17,121371694,1010048,1,4410,7.25,4,6,196,1739,8.328358,67,1,8,2628717,7991,90,4.260459864826921E17,1391266985,618179295,0,0,0,11,1635,89,-18000,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,da,0,0,0,0,0,0,1
4.3245215352621056E17,121371694,108211,1,4410,7.25,4,4,198,1783,5.875,8,1,7,11072393,8102,90,4.3244507773116416E17,1391940300,618179295,0,0,0,19,1666,89,-18000,92,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0,0,0,0,0,0,1
4.2427347448013619E17,122380961,120815,0,4039,6.783133,83,7,129,4,9.030612,98,0,10,8145554,12621,101,?,1391245871,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,1
4.2513225715036979E17,122679721,2994190,0,0,10,2,20,197,2035,10,7,1,10,-365753,10750,309,?,1391261289,?,0,0,?,?,?,?,-28800,?,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,5
4.2354473809283072E17,127193648,993846,0,0,8.769231,13,90,232,70,8.582518,1533,2,6,31078,1388,351,?,1391239172,?,1,0,?,?,?,?,10800,?,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
